platform,mean_hour_local
EUN1,22.446683785722986
EUN1,19.291600015829665
EUN1,19.95436341971778
EUN1,17.32067673989709
EUN1,18.577200911805697
EUN1,20.357267242952076
EUN1,19.657249274810887
EUN1,18.36502055098595
EUN1,18.8786353560014
EUN1,16.976706342369507
EUN1,17.93502189498579
EUN1,19.73683338681617
EUN1,18.88601619753548
EUN1,20.64896014303548
EUN1,20.27248061492256
EUW1,15.71040037749725
EUW1,16.254770170272455
EUW1,21.61679044174364
EUW1,20.084193494939196
EUW1,22.858681926509128
EUW1,20.062852425970554
EUW1,16.823883304610586
EUW1,17.10248569184675
EUW1,19.73143164151191
EUW1,19.852996273908907
EUW1,22.005348640888656
EUW1,18.37114115867413
EUW1,19.189650393171107
EUW1,18.2896529882206
EUW1,18.04609601392704
EUW1,1.6891442785482202
EUW1,20.092429820454512
EUW1,11.166679046850604
EUW1,20.110549509689125
EUW1,17.810745853145118
EUW1,16.043628507092034
EUW1,19.06466161401354
EUW1,16.042190729215427
EUW1,13.550240041789753
EUW1,16.872189518091965
EUW1,19.51879723470769
EUW1,18.112132373043657
EUW1,23.00920681677056
EUW1,18.71967537220917
EUW1,17.650736518061954
EUW1,19.286656436969423
EUW1,21.962196111954725
EUW1,22.687890817502808
EUW1,19.70177458701509
EUW1,18.73750718464294
EUW1,19.016153348093347
EUW1,20.5934713402155
EUW1,17.292416993848896
EUW1,21.01219620742204
EUW1,16.154674977611492
EUW1,16.99950220198064
EUW1,17.61373088401116
EUW1,17.926640562334264
EUW1,19.997119358791736
EUW1,19.539574053232336
EUW1,14.381971268384644
EUW1,0.9459814125712224
EUW1,17.896256198217934
EUW1,15.880177842974364
EUW1,16.328914087871343
EUW1,22.178376116674684
EUW1,18.071590079205706
EUW1,23.25614309750233
EUW1,18.25699238275873
EUW1,17.021155114930696
EUW1,23.64951562339928
EUW1,18.3051464210447
EUW1,16.457494820255132
EUW1,20.759929246382857
EUW1,22.84340174078423
EUW1,18.74875069162849
EUW1,20.59484436017747
EUW1,16.650814978382005
EUW1,16.985102592453643
EUW1,12.8526618667663
EUW1,15.549291441347968
EUW1,18.366055264261256
EUW1,19.9621317677376
EUW1,20.14449689391611
EUW1,19.719118938345325
EUW1,14.653675204596045
EUW1,20.85708984890163
EUW1,20.44672002699006
EUW1,19.381995595912144
EUW1,16.66995763040294
EUW1,15.64518649918492
EUW1,18.40957829351892
EUW1,20.90085448209458
EUW1,18.64067743885467
EUW1,19.301545988631013
EUW1,20.180991475603317
EUW1,11.952504280662817
EUW1,16.428594764502133
EUW1,15.314561740960016
EUW1,17.29394643617315
EUW1,18.996932489583862
EUW1,15.586655089190808
EUW1,16.63325271882617
EUW1,19.951936685059472
EUW1,16.500610199990355
EUW1,17.026569042538693
EUW1,18.14641818003628
EUW1,21.02167972859827
EUW1,13.7463014769346
EUW1,18.5212589136398
EUW1,15.2754752130834
EUW1,18.007699471094405
EUW1,19.62945354384649
EUW1,18.595249222885684
EUW1,20.9087506222442
EUW1,18.37343817012496
EUW1,17.63845129590879
EUW1,18.83587014621564
EUW1,19.595631705903678
EUW1,18.62447132673277
EUW1,20.35712924440492
EUW1,22.39406371034278
EUW1,18.1859747799015
EUW1,19.78832377030458
EUW1,17.28088200080143
EUW1,21.55594056363196
EUW1,16.225682274851508
EUW1,18.50848060754741
EUW1,18.386999591415915
EUW1,15.495941442154338
EUW1,18.240673064220537
EUW1,19.288098233340204
EUW1,21.06689403346027
EUW1,21.075749863122105
EUW1,19.354085853038345
EUW1,20.81343760583044
EUW1,18.69611556158305
EUW1,21.07182885773093
EUW1,19.990523488522225
EUW1,19.945691323893374
EUW1,16.179732249620027
EUW1,23.10558142676984
EUW1,21.388348201788176
EUW1,20.29919784344141
EUW1,18.506090145990363
EUW1,15.435455802157588
EUW1,19.15358887803811
EUW1,22.20179716407242
EUW1,20.87938459068954
EUW1,19.67824154454543
EUW1,23.22480193015206
EUW1,17.587461250593844
EUW1,19.197112098684304
EUW1,21.24112929143977
EUW1,14.495275975613112
EUW1,18.220478017457623
EUW1,17.076920702583752
EUW1,20.335974596506592
EUW1,16.760599025433617
EUW1,17.170954534507736
EUW1,19.978398196110174
EUW1,22.490138257010106
EUW1,23.816507971819924
EUW1,19.65992462917357
EUW1,16.484825010967388
EUW1,19.464061477673518
EUW1,15.935239668756896
EUW1,19.803291849962985
EUW1,19.58016597854236
EUW1,17.062330005204384
EUW1,20.23936064161595
EUW1,19.28278934737444
EUW1,18.9758693770704
EUW1,19.064088552107584
EUW1,22.2832245634277
EUW1,18.61903400686287
EUW1,20.07991601393336
EUW1,17.7861671527467
EUW1,16.988126566922336
EUW1,16.528220278756784
EUW1,16.740149134756855
EUW1,19.734233215996227
EUW1,20.219284034385865
EUW1,16.024420977858934
EUW1,6.414698804717077
EUW1,17.475991416397118
EUW1,18.47561812727563
EUW1,18.221871567437827
EUW1,17.139284481522807
EUW1,21.45828427672429
EUW1,17.989514081133002
EUW1,18.71929944369625
EUW1,18.8227088222012
EUW1,19.302652496740155
EUW1,20.89645893989932
EUW1,19.65237979801532
EUW1,17.906321099116152
EUW1,17.57997056044557
EUW1,19.986478837217536
EUW1,17.71268883320218
EUW1,19.35268247404352
EUW1,17.215377958314416
EUW1,17.379247296992713
EUW1,17.578268549667452
EUW1,17.849306865082816
EUW1,21.770700935093725
EUW1,17.32727738822837
EUW1,17.881095054897024
EUW1,16.319323536840432
EUW1,21.120509185982407
EUW1,14.792052025633224
EUW1,19.421828963871143
EUW1,14.86731775835724
EUW1,17.93767444009546
EUW1,21.86829773604166
EUW1,21.834535013265494
EUW1,17.47990432881681
EUW1,17.35024612444232
EUW1,20.53000360675724
EUW1,17.467266872657977
EUW1,15.782889926358369
EUW1,20.719447713701296
EUW1,17.32346043651157
EUW1,15.654040689330651
EUW1,13.789324250923976
EUW1,17.2401215763712
EUW1,17.389285385051085
EUW1,17.991704184085588
EUW1,19.491665325563517
EUW1,18.96956115111734
EUW1,17.81185841042474
EUW1,19.61901422231794
EUW1,21.21083575003947
EUW1,18.73370460700937
EUW1,17.97588509604083
EUW1,16.754602886511325
EUW1,14.750742803193832
EUW1,18.63914429855469
EUW1,21.205890592140133
EUW1,17.94835495142292
EUW1,19.481463837942176
EUW1,18.62145560851347
EUW1,17.439886695616696
EUW1,18.99272619248461
EUW1,17.213532201656605
EUW1,21.30016868812601
EUW1,21.671769333386862
EUW1,16.74687516830034
EUW1,20.72039998607583
EUW1,18.37590264016453
EUW1,22.41565235701769
EUW1,21.113482392630296
EUW1,21.208124362491347
EUW1,17.617441799868185
EUW1,23.889473877263114
EUW1,17.046232730200668
EUW1,17.868154751725328
EUW1,20.0677792630066
EUW1,19.048260498629773
EUW1,1.2674212087793997
EUW1,19.278394274526036
EUW1,21.414984622563846
EUW1,16.36847105896228
EUW1,18.863670231150756
EUW1,20.21405657100488
EUW1,17.364643090208578
EUW1,16.035611909259725
EUW1,16.567802071485673
EUW1,5.658021605918524
EUW1,17.396137608033253
EUW1,16.699549157741465
EUW1,19.758998749583224
EUW1,22.26115126113429
EUW1,16.010070133475526
EUW1,15.412983196485444
EUW1,0.1515400603488662
EUW1,16.578957332246212
EUW1,20.387909632995957
EUW1,15.973787039089894
EUW1,19.800004225035725
EUW1,22.3166299336186
EUW1,1.4206693177990724
EUW1,19.85698122967404
EUW1,18.420730594573826
EUW1,6.923682178575818
EUW1,21.097754357065917
EUW1,20.449363517339453
EUW1,16.024458728755704
EUW1,18.455509953037414
EUW1,18.4780964013033
EUW1,17.919811294090394
EUW1,18.935277615281432
EUW1,21.61828044065575
EUW1,15.513556727557114
EUW1,1.27520787070683
EUW1,18.49963821385265
EUW1,20.94074762013524
EUW1,19.60123302385404
EUW1,16.12669545470518
EUW1,0.1906493194351674
EUW1,17.456044894530955
EUW1,18.85030339403276
EUW1,21.903622948308097
EUW1,18.55816356062301
EUW1,17.776223949819006
EUW1,20.491568796519378
EUW1,15.858902274584082
EUW1,20.706118700385467
EUW1,18.64699125637659
EUW1,20.5896367678093
EUW1,18.02932044813974
EUW1,14.459983230682113
EUW1,18.47368625042107
EUW1,17.95104489004208
EUW1,22.57997553794175
EUW1,19.651955651215232
EUW1,20.53918781790339
EUW1,17.547728486816993
EUW1,17.06274380529775
EUW1,15.664580523901916
EUW1,20.986835920072632
EUW1,20.54661054951669
EUW1,18.90842468490808
EUW1,15.307301095565863
EUW1,18.66633648620607
EUW1,20.577379504944822
EUW1,19.67207173739337
EUW1,20.24492809105248
EUW1,20.730796521607285
EUW1,18.861770394606484
EUW1,16.542100293829186
EUW1,15.052632311828
EUW1,15.656194013623566
EUW1,16.44262989621424
EUW1,14.603132160045757
EUW1,15.82070748560849
EUW1,19.257265094178813
EUW1,19.455870509868003
EUW1,20.93815251789504
EUW1,16.340747688091
EUW1,20.437546475433653
EUW1,17.308642823177678
EUW1,20.28202408919268
EUW1,16.283672874191875
EUW1,16.40073181654345
EUW1,16.466317174070095
EUW1,18.79804413063461
EUW1,21.056209187079617
EUW1,3.93953093334302
EUW1,18.64936342794646
EUW1,16.36672010427174
EUW1,0.739552591531569
EUW1,21.428791834097662
EUW1,19.84072386679342
EUW1,20.05307918216633
EUW1,18.3744128441025
EUW1,17.328819339697674
EUW1,16.957471893741758
EUW1,18.74827026810373
EUW1,18.050936080505146
EUW1,9.326602257164112
EUW1,17.856949287488426
EUW1,17.889041364021242
EUW1,14.831727481775584
EUW1,16.963791232839004
EUW1,15.799278162482674
EUW1,17.914705115654886
EUW1,15.12880494428918
EUW1,21.071414021434823
EUW1,22.31331901116923
EUW1,14.630301006042725
EUW1,0.7699222266030541
EUW1,17.855764444772028
EUW1,18.130375644297533
EUW1,16.104715834476803
EUW1,21.94993061839428
EUW1,20.828127398448856
EUW1,16.683267084020677
EUW1,21.62828282651304
EUW1,17.52881535681079
EUW1,19.373655506199803
EUW1,17.096727177915266
EUW1,20.89645382851232
EUW1,16.12774093153466
EUW1,17.92258555144932
EUW1,18.83547977384116
EUW1,0.867416144749042
EUW1,23.99853120804503
EUW1,22.96244669173156
EUW1,21.30181923058627
EUW1,19.322142479465363
EUW1,18.814484015610997
EUW1,17.51423711167943
EUW1,18.21583455926814
EUW1,21.723910433932488
EUW1,15.297603320277572
EUW1,20.481504635373845
EUW1,16.26409056977523
EUW1,19.096825485966104
EUW1,16.02941656766424
EUW1,17.486166246032344
EUW1,19.073926103733378
EUW1,19.274178635457627
EUW1,15.455178043434731
EUW1,16.837938232484355
EUW1,17.92066768267492
EUW1,19.520817504640277
EUW1,18.85925580862805
EUW1,23.275181294910823
EUW1,18.341595208487394
EUW1,20.10900778137349
EUW1,17.22498868076528
EUW1,19.68705531622915
EUW1,22.551621508670515
EUW1,0.1425621956586004
EUW1,11.47081954209411
EUW1,18.2194916328898
EUW1,17.704185699759755
EUW1,19.99687015895412
EUW1,17.048176233089304
EUW1,17.366357723048896
EUW1,1.9960264600709372
EUW1,19.522238384354537
EUW1,16.31109602003343
EUW1,19.31839792013954
EUW1,16.830561788524463
EUW1,19.35511742479032
EUW1,17.64426810335075
EUW1,21.7942969377972
EUW1,21.372890380288677
EUW1,20.12413499221949
EUW1,22.06390809255472
EUW1,18.69358260560041
EUW1,19.520090225930726
EUW1,15.016329905293295
EUW1,17.513580760864837
EUW1,16.517988251711817
EUW1,19.8233873461156
EUW1,19.272366676172076
EUW1,18.80445160892697
EUW1,20.85832657777236
EUW1,15.931639071995043
EUW1,17.382784149153178
EUW1,18.570866084681736
EUW1,17.7429880799373
EUW1,18.82119155489399
EUW1,16.66071699028653
EUW1,17.305468487675753
EUW1,16.95952162796032
EUW1,17.834684554200585
EUW1,18.256948104235327
EUW1,16.83949568874997
EUW1,20.12138537210654
EUW1,20.850942752468725
EUW1,16.287648585303895
EUW1,18.115484446829463
EUW1,17.363578327302697
EUW1,17.785325596895465
EUW1,22.30396629100293
EUW1,15.819019006841197
EUW1,22.630758477216816
EUW1,16.24036253997718
EUW1,19.17850018495261
EUW1,16.277727970321536
EUW1,16.467151794076976
EUW1,18.478770585173898
EUW1,19.092477079637813
EUW1,23.98562778565604
EUW1,17.83201565501147
EUW1,15.567157381918266
EUW1,13.764384083527087
EUW1,21.03523582175953
EUW1,19.0569921573512
EUW1,19.92251546464989
EUW1,18.91675865187628
EUW1,22.509842236699427
EUW1,18.223074894472703
EUW1,20.968051007548123
EUW1,17.048277291508928
EUW1,14.643914504866125
EUW1,20.670268658560865
EUW1,19.39009951899728
EUW1,19.81497574283148
EUW1,20.723319142242413
EUW1,19.563966392477024
EUW1,16.2230441433588
EUW1,17.327275610406463
EUW1,20.575074397320755
EUW1,18.75900513722061
EUW1,18.134580703969053
EUW1,16.86618381049467
EUW1,18.87575767454885
EUW1,18.50303347834012
EUW1,23.38144682024677
EUW1,23.5915977925173
EUW1,14.338404297128488
EUW1,16.421636993240906
EUW1,3.9462557238966136
EUW1,23.20177094507152
EUW1,14.426279465468788
EUW1,21.64239676202952
EUW1,20.597483328938356
EUW1,21.31681799093256
EUW1,17.79212818946636
EUW1,21.810206273277743
EUW1,18.69534578883745
EUW1,19.30013720583949
EUW1,18.38218454319228
EUW1,15.382038056504788
EUW1,17.820985490228306
EUW1,17.29219039278618
EUW1,17.784159574294073
EUW1,19.302967074970898
EUW1,20.98301739098652
EUW1,17.78341516016539
EUW1,22.364530244563092
EUW1,2.4077565870345694
EUW1,19.65620239644777
EUW1,18.04072888097354
EUW1,15.761186722660115
EUW1,2.134640007421185
EUW1,12.287348070696972
EUW1,17.172832798440528
EUW1,14.963952791118688
EUW1,16.49179692197712
EUW1,19.58454516311068
EUW1,21.5081759907098
EUW1,21.898336834258195
EUW1,18.506111289868254
EUW1,17.578456047431146
EUW1,16.523282281797957
EUW1,15.767674239369178
EUW1,23.51596563776841
EUW1,14.859413099015368
EUW1,21.692007911257328
EUW1,22.943766933062808
EUW1,0.9611220916081392
EUW1,21.722591429516868
EUW1,19.811384954471315
EUW1,0.1779599730664158
EUW1,18.71872531054117
EUW1,18.052515898405805
EUW1,20.566124820602955
EUW1,18.684844436023067
EUW1,20.94412143053939
EUW1,20.50654728415305
EUW1,19.773530967454608
EUW1,19.645868763325264
EUW1,20.017609914470363
EUW1,17.343490393822478
EUW1,18.36358572896997
EUW1,16.587907515764265
EUW1,16.092406580165996
EUW1,21.232898937748747
EUW1,19.34037667534253
EUW1,21.50399380003654
EUW1,23.860106595950963
EUW1,15.932140933228546
EUW1,21.727784671865567
EUW1,18.244369410540457
EUW1,21.81881156123345
EUW1,22.82886012216874
EUW1,17.356030026534434
EUW1,17.80939867229057
EUW1,14.771576630517082
EUW1,18.38767272418484
EUW1,20.514217440965275
EUW1,18.26041877595829
EUW1,16.578202167558338
EUW1,18.823642986296697
EUW1,16.920889084727207
EUW1,19.018702389211462
EUW1,21.43604492767789
EUW1,15.008824728451634
EUW1,14.64160399700684
EUW1,21.854757404786312
EUW1,21.73525119297534
EUW1,20.486888946781715
EUW1,15.9642709265191
EUW1,16.27764164738978
EUW1,17.356397876541717
EUW1,18.47432771682828
EUW1,21.111944993272413
EUW1,19.46668629411457
EUW1,22.95924791800015
EUW1,20.007748828136048
EUW1,18.14537730993928
EUW1,20.4259861976888
EUW1,19.02194296138064
EUW1,19.12606312516991
EUW1,17.96843005995864
EUW1,15.506840133137509
EUW1,18.82680105199347
EUW1,20.200882090940677
EUW1,17.837241429911263
EUW1,16.934417663976703
EUW1,16.559929464085286
EUW1,15.86183394581384
EUW1,20.65629233667867
EUW1,22.71194335064808
EUW1,16.93330137018249
EUW1,21.97799179644503
EUW1,20.893793406254428
EUW1,18.37216515235228
EUW1,21.43787924865296
EUW1,19.39885689229639
EUW1,16.38367576601194
EUW1,17.982343108542373
EUW1,22.492580097603337
EUW1,17.265874340359556
EUW1,15.578040270659558
EUW1,18.061737390590785
EUW1,14.731385146120449
EUW1,18.296383333235912
EUW1,19.05987493256415
EUW1,19.627543444015416
EUW1,18.91456077178934
EUW1,15.448409578186103
EUW1,18.351919330097164
EUW1,18.326824046261294
EUW1,17.13232173344561
EUW1,23.205575323127643
EUW1,18.522827857648053
EUW1,18.169055272257296
EUW1,19.629693962282364
EUW1,20.45591100757447
EUW1,22.93285581609226
EUW1,20.268041642787804
EUW1,19.05413492137049
EUW1,18.593191051919888
EUW1,21.835326489763965
EUW1,18.50099052661551
EUW1,22.784865858230248
EUW1,17.741290513271423
EUW1,16.199335260656174
EUW1,18.205357933553785
EUW1,19.61217198619813
EUW1,22.59331507651439
EUW1,18.125724503107215
EUW1,17.639734101786274
EUW1,16.176332093716727
EUW1,0.5093512952518722
EUW1,22.085202894680023
EUW1,18.98089407800793
EUW1,20.57134904311019
EUW1,22.83792314936785
EUW1,16.667910026786295
EUW1,0.4937592940652021
EUW1,20.33415506144537
EUW1,15.715622458879617
EUW1,16.59224929079365
EUW1,17.79184218627254
EUW1,21.68296041751944
EUW1,19.84537038829264
EUW1,18.261849124471983
EUW1,20.464501082117454
EUW1,17.214420366499386
EUW1,16.12181429192038
EUW1,20.330069085752736
EUW1,16.036235584386322
EUW1,15.285268498397924
EUW1,16.780846313904778
EUW1,21.59382844314004
EUW1,23.43935713275674
EUW1,20.93863735534181
EUW1,13.2280482583226
EUW1,17.50507655457931
EUW1,23.06990628921656
EUW1,19.29503186060229
EUW1,19.203524679561
EUW1,19.36015967701124
EUW1,22.002272274773173
EUW1,15.9590629171966
EUW1,19.355482072619317
EUW1,17.113581923141382
EUW1,20.675863428945146
EUW1,20.14601778698464
EUW1,19.45518502888984
EUW1,18.23533017965875
EUW1,19.465656655379306
EUW1,22.31737698445323
EUW1,18.401520614280123
EUW1,19.122890968418684
EUW1,19.837011696421957
EUW1,19.40922189825112
EUW1,15.979902360482091
EUW1,18.405232995481043
EUW1,16.7320050721331
EUW1,15.106015539470816
EUW1,17.307818425573455
EUW1,17.2958764205684
EUW1,21.13644914623652
EUW1,21.931553391863723
EUW1,21.22400010030954
EUW1,16.867963506832517
EUW1,19.737596699136017
EUW1,21.55797842693207
EUW1,19.701568017070297
EUW1,15.339493120160078
EUW1,18.702615836580613
EUW1,20.180726221048506
EUW1,17.430852607303503
EUW1,22.152700365411825
EUW1,19.011365986724726
EUW1,20.051921262323308
EUW1,17.94410619432609
EUW1,19.30628089705784
EUW1,16.306281774838855
EUW1,18.3061765293214
EUW1,18.088924604961704
EUW1,12.564863074726428
EUW1,19.77569828357388
EUW1,19.158458814691706
EUW1,20.805447528023848
EUW1,18.929508430292547
EUW1,17.02673964156786
EUW1,20.562941007438912
EUW1,17.97203097717593
EUW1,21.94848965937703
EUW1,17.951752370668363
EUW1,23.17913032603824
EUW1,17.117394704615318
EUW1,22.619027325432647
EUW1,14.303385635766912
EUW1,19.117149566043533
EUW1,19.03323296050639
EUW1,14.364115366541451
EUW1,18.77210204096103
EUW1,20.639515658221725
EUW1,19.763459475576507
EUW1,22.88707771671511
EUW1,19.350022052790116
EUW1,15.642543083002383
EUW1,19.30775990260384
EUW1,16.082910557978842
EUW1,18.49577521987252
EUW1,21.73679323357321
EUW1,17.317322665233608
EUW1,17.789060527976584
EUW1,16.603936921572984
EUW1,19.77285831958816
EUW1,15.526544305058678
EUW1,18.97875224864248
EUW1,18.89953996246621
EUW1,14.451558326600615
EUW1,19.72628181494489
EUW1,19.47321419166733
EUW1,18.98513138549868
EUW1,17.371634508473438
EUW1,23.19541818497299
EUW1,17.94785497368632
EUW1,20.48645102724991
EUW1,18.72436389012345
EUW1,19.61271479807136
EUW1,19.9627644915885
EUW1,8.59313248912027
EUW1,17.894174631006713
EUW1,18.466215801707605
EUW1,16.37026206728711
EUW1,17.238915333090496
EUW1,14.388178832597264
EUW1,18.16115283345685
EUW1,23.82172147338404
EUW1,20.904610062228368
EUW1,18.33836874729452
EUW1,21.98092994889606
EUW1,17.327842064968305
EUW1,16.493194786433605
EUW1,20.07900478351112
EUW1,15.71704294642807
EUW1,13.750814987089472
EUW1,18.42583717920826
EUW1,17.816096402988602
EUW1,21.065320316874505
EUW1,17.573000873507144
EUW1,19.044055907274867
EUW1,21.12850239641393
EUW1,21.415191924401988
EUW1,18.87620391837105
EUW1,16.539035268869455
EUW1,19.25918611256136
EUW1,16.900623478424617
EUW1,17.262816720798487
EUW1,23.465633459143582
EUW1,16.607616049014986
EUW1,16.526016942640435
EUW1,3.957513134812176
EUW1,19.27743810776769
EUW1,21.139218957491867
EUW1,17.551504820519405
EUW1,17.62774765279494
EUW1,17.928054991970825
EUW1,16.736788875585848
EUW1,17.997630878705106
EUW1,18.60212249635765
EUW1,18.313149122469103
EUW1,20.97772870295505
EUW1,19.74312072637181
EUW1,22.252677276083784
EUW1,22.407090345485287
EUW1,18.820557876686568
EUW1,18.76942138304885
EUW1,17.769688485317104
EUW1,18.21165134563738
EUW1,18.224216190132083
EUW1,16.26526108555887
EUW1,18.74061847621888
EUW1,19.942098432402933
EUW1,21.54391115905089
EUW1,14.346780421640224
EUW1,18.60090267565724
EUW1,20.14574937917336
EUW1,15.65729933406033
EUW1,15.762283901250942
EUW1,18.93535351060852
EUW1,18.993686103602546
EUW1,18.85077092213446
EUW1,5.096415352410835
EUW1,18.36840177784688
EUW1,14.42372129161928
EUW1,17.37454129661207
EUW1,18.81833901197758
EUW1,15.730073453770189
EUW1,19.636523619549838
EUW1,20.412026630136435
EUW1,19.701521410671536
EUW1,21.25609726423788
EUW1,16.0834523197521
EUW1,17.65668434214559
EUW1,19.315248700198094
EUW1,20.123349607403192
EUW1,20.490371794740177
EUW1,19.605912943067885
EUW1,14.942564188234412
EUW1,18.760745018382195
EUW1,19.79906024786195
EUW1,20.60106860294455
EUW1,17.85390157770349
EUW1,18.521672247432846
EUW1,16.472222116362317
EUW1,20.249415803933744
EUW1,15.805431753892591
EUW1,19.01210768985549
EUW1,4.300733006655883
EUW1,17.292774639096578
EUW1,21.05271528408172
EUW1,22.44891035992812
EUW1,19.140725145604947
EUW1,22.491841322661493
EUW1,17.140186470994646
EUW1,15.670587193531889
EUW1,19.01972776358989
EUW1,21.736140939483665
EUW1,23.81391498901951
EUW1,19.26717701667792
EUW1,15.427830520185712
EUW1,18.23328197177341
EUW1,16.83630751788391
EUW1,20.041359168301916
EUW1,16.77737936672686
EUW1,18.299145429748734
EUW1,17.236659801488614
EUW1,18.71215143109565
EUW1,20.009669392472187
EUW1,11.60938718703444
EUW1,19.21033353227492
EUW1,21.273971914287035
EUW1,16.580053473456047
EUW1,18.47732866614047
EUW1,20.834734868250067
EUW1,13.772320903945248
EUW1,17.45318245157374
EUW1,21.96578030961761
EUW1,16.91424224222559
EUW1,19.25241053023898
EUW1,16.4497321423209
EUW1,17.450676938691
EUW1,20.81695853052624
EUW1,5.878826236370803
EUW1,22.116267043318206
EUW1,16.33521084353505
EUW1,17.817563600081826
EUW1,20.22775864592592
EUW1,22.895290235285213
EUW1,21.49652599202454
EUW1,22.597814043902414
EUW1,19.14908103876228
EUW1,1.3968315850169537
EUW1,20.89678089708813
EUW1,16.59723651963623
EUW1,19.009408566742003
EUW1,16.16724213080231
EUW1,15.252946471764233
EUW1,20.24554227963594
EUW1,20.584000944674408
EUW1,21.131118834348623
EUW1,21.238324728224413
EUW1,18.981779147494542
EUW1,15.745172632569275
EUW1,22.718982442497712
EUW1,23.82550868017001
EUW1,20.51753598678348
EUW1,18.375455479259077
EUW1,22.765106860082323
EUW1,18.043735946233067
EUW1,20.60319732576986
EUW1,15.872933914313782
EUW1,17.09257175080559
EUW1,19.68738853723437
EUW1,20.20200829381197
EUW1,18.684998108023365
EUW1,19.238032840272943
EUW1,17.48312595675464
EUW1,21.69819020109328
EUW1,16.06265479955591
EUW1,16.64416096427857
EUW1,18.62787069372705
EUW1,20.48977630370362
EUW1,17.417781567061702
EUW1,18.546354641938425
EUW1,18.281402692586067
EUW1,16.288314381215862
EUW1,22.215977882375697
EUW1,17.99291340206906
EUW1,21.262715955044506
EUW1,20.66246225220076
EUW1,14.916029103497248
EUW1,22.15805961415532
EUW1,19.249645742900423
EUW1,20.83698945034684
EUW1,20.70410811696851
EUW1,16.713984388542848
EUW1,19.35368478209688
EUW1,19.52949407356487
EUW1,15.341863962931754
EUW1,18.05439696568768
EUW1,18.71167615491164
EUW1,20.424861002538243
EUW1,1.0464424180793876
EUW1,20.975177377549823
EUW1,21.888514817339807
EUW1,18.004582540888524
EUW1,14.863350397857204
EUW1,20.59783708267788
EUW1,18.31706147538176
EUW1,17.490165509602516
EUW1,16.160696032037343
EUW1,20.440018811902316
EUW1,18.54984840435221
EUW1,20.74603890932574
EUW1,1.0008090282388369
EUW1,23.445795815874067
EUW1,16.47302184131654
EUW1,22.32229000831828
EUW1,19.4374242316136
EUW1,18.20611673603892
EUW1,18.95427101137876
EUW1,20.59951513311133
EUW1,23.167505482415237
EUW1,18.09475846940512
EUW1,16.062809181744793
EUW1,17.773038984984275
EUW1,2.226948626746865
EUW1,0.915455574193298
EUW1,16.66244127634388
EUW1,17.69180587809914
EUW1,17.71002621981671
EUW1,19.75295270199474
EUW1,21.649580611580145
EUW1,20.00394289160041
EUW1,22.731376306841423
EUW1,14.885890128636444
EUW1,19.064899573402265
EUW1,18.31486754846773
EUW1,20.52419193982612
EUW1,19.145480692018943
EUW1,22.56263036324941
EUW1,18.99957301319639
EUW1,15.547453401864084
EUW1,16.547541140993573
EUW1,17.31860323767504
EUW1,23.93010638636536
EUW1,18.13446728515185
EUW1,19.34131205400038
EUW1,15.4684243789751
EUW1,23.38101116351284
EUW1,23.46969431381442
EUW1,17.090722824144045
EUW1,20.177283279529107
EUW1,18.314361642871688
EUW1,21.721707049536715
EUW1,22.86862632738273
EUW1,0.2804512868271922
EUW1,18.07070743716023
EUW1,18.359825606429
EUW1,19.74326114844459
EUW1,19.94669723748349
EUW1,18.87454945989967
EUW1,18.539227903950355
EUW1,18.30698939532741
EUW1,21.3214103503069
EUW1,17.17909795064983
EUW1,19.79487499853154
EUW1,19.699949314501715
EUW1,20.55453218149525
EUW1,17.830748326802755
EUW1,18.25406966007291
EUW1,21.40642533681532
EUW1,21.99534755596511
EUW1,18.95731724686456
EUW1,21.26995452695198
JP1,22.35489488586524
JP1,20.859370591142284
JP1,21.467648974029085
JP1,21.108234116985468
JP1,20.371821952436555
JP1,22.07240622302838
JP1,19.201055560907257
JP1,20.60265058596715
JP1,20.602024278036705
JP1,19.735708344026797
JP1,21.494538947141848
JP1,22.20332971245177
JP1,20.491893412738307
JP1,19.5007734219184
JP1,22.202483635499533
JP1,21.349457043157564
JP1,19.739278847752427
JP1,21.24191284642681
JP1,19.488028059853725
JP1,20.684706144601748
JP1,20.438367631920453
JP1,21.737497905609228
JP1,23.35271781102145
JP1,23.113026058737336
JP1,21.672633794323325
JP1,20.42734204633858
JP1,20.21353008944591
JP1,19.88361405186971
JP1,21.134301772222223
JP1,21.58146002772037
JP1,20.74816528923124
JP1,20.62942897360716
JP1,23.423950333437137
JP1,20.73571738549979
JP1,20.34404029305245
JP1,20.19098528838755
JP1,21.43625357659491
JP1,21.59702835037481
JP1,21.308655833149757
JP1,22.26282788590873
JP1,21.3823175175271
JP1,22.27311069843639
JP1,23.670264240062032
JP1,19.797633538385444
JP1,21.354761486129995
JP1,19.50960414693485
JP1,20.734974703684845
JP1,20.40287135628885
JP1,23.87117999953236
JP1,22.39331764543245
JP1,21.13041266501484
JP1,20.05363676537005
JP1,21.779439285332888
JP1,19.646617469966184
JP1,21.506431858677704
JP1,20.72853363327892
JP1,21.1417075351318
JP1,22.756657417890143
JP1,21.782615149386206
JP1,20.202543968424354
JP1,19.86020856392203
JP1,20.714777779675792
JP1,19.82504037093902
JP1,21.43757712920574
JP1,21.776168462711
JP1,0.3543421315041127
JP1,22.53595425567485
JP1,20.553453769404943
JP1,21.144900908546227
